Date,log_price_residual
2026-04-12,-0.5074743740809211
2026-04-13,-0.45366627493798006
2026-04-14,-0.4603661261616505
2026-04-15,-0.4529968965013893
2026-04-16,-0.44907801232029776
2026-04-17,-0.4231058448700633
2026-04-18,-0.44094496005829065
2026-04-19,-0.4666775690090077
2026-04-20,-0.44171666459604353
2026-04-21,-0.4383986561663562
2026-04-22,-0.41033449732491434
2026-04-23,-0.4119709805375926
2026-04-24,-0.4226672502166995
2026-04-25,-0.4208956813505704
2026-04-26,-0.4097529613598141
2026-04-27,-0.42676808758321627
2026-04-28,-0.43982341104313427
2026-04-29,-0.4469411684288662
2026-04-30,-0.440845984759866
2026-05-01,-0.4176633257373812
2026-05-02,-0.4108311526048034
2026-05-03,-0.41219769645529425
2026-05-04,-0.39791588623231533
2026-05-05,-0.38467988229149697
2026-05-06,-0.37999214891444666
2026-05-07,-0.3976151320283101
2026-05-08,-0.3958067623920325
2026-05-09,-0.39036590642641045
2026-05-10,-0.37139852994002354
2026-05-11,-0.3785951059999402
2026-05-12,-0.3938286137683775
2026-05-13,-0.40982893565475464
2026-05-14,-0.3869261412127116
2026-05-15,-0.4138519771257485
2026-05-16,-0.4258362639312505
2026-05-17,-0.43494623079348216
2026-05-18,-0.4422391156977383
2026-05-19,-0.44496491109187275
2026-05-20,-0.43771459544374913
2026-05-21,-0.4358405409569386
2026-05-22,-0.4628431337196286
2026-05-23,-0.4495447725857371
2026-05-24,-0.4457663294753562
2026-05-25,-0.44249455576158425
2026-05-26,-0.46168316522958186
2026-05-27,-0.48280862586510587
2026-05-28,-0.49370466757337717
2026-05-29,-0.4966201355866193
2026-05-30,-0.49156256319157876
2026-05-31,-0.4938509537112328
2026-06-01,-0.5256648266492885
2026-06-02,-0.5955728554710653
2026-06-03,-0.6312720308131503
2026-06-04,-0.6409410466375078
2026-06-05,-0.6851696712675146
2026-06-06,-0.6877592576825045
2026-06-07,-0.6496206595013607
2026-06-08,-0.6507723376159245
2026-06-09,-0.6746906652001208
2026-06-10,-0.6783890531372325
2026-06-11,-0.6461033072713942
2026-06-12,-0.6464823619076316
2026-06-13,-0.6320539504956209
2026-06-14,-0.6141314228072918
2026-06-15,-0.60533313486855
2026-06-16,-0.6146048442886638
2026-06-17,-0.6340298028300939
2026-06-18,-0.6590133149632731
2026-06-19,-0.6519083275769724
